id,text,sentiment,Expert
berlin-hotel-191437-review-5.json_5,"Overall the hotel is quite ok,",POSITIVE,3
berlin-hotel-191437-review-5.json_6,but I had better ones.,NEGATIVE,3
berlin-hotel-191437-review-6.json_0,Just returned from a Great 3 night stay at the Westin on a fantastic priceline deal.,POSITIVE,3
berlin-hotel-191437-review-6.json_1,I would agree with earlier reviews that this hotel doesn't quite make the 5 star status it claims but is a very good 4 star property.,POSITIVE,3
berlin-hotel-191437-review-6.json_2,The hotel is located in the former East Berlin and is well placed for most of the sights.,POSITIVE,3
berlin-hotel-191437-review-6.json_3,Getting around is easy thanks to the U-Bahn station practically on the doorstep.,POSITIVE,3
berlin-hotel-191437-review-6.json_4,"The public areas are very grand especially the lobby with its huge atrium, sweeping staircase and piano player.",POSITIVE,3
berlin-hotel-191437-review-6.json_5,Couldn't notice any strange smells in the lifts as mentioned by a previous poster.,POSITIVE,3
berlin-hotel-191437-review-6.json_6,Bedroom was standard size and decorated in classic style.,POSITIVE,3
berlin-hotel-191437-review-6.json_7,The room did show some signs of wear (nothing major though),NEGATIVE,3
berlin-hotel-191437-review-6.json_8,but a refurbishment programme is in progress (we had a note apologising for any noise heard though we did not hear any).,POSITIVE,3
berlin-hotel-191437-review-6.json_9,The beds were as promised Heavenly with a pillow that could be moulded to suit any height preference.,POSITIVE,3
berlin-hotel-191437-review-6.json_10,The bathroom whilst adequate was a rather basic white tiled room which didn't quite match the granduer of the bedroom and public areas.,NEGATIVE,3
berlin-hotel-191437-review-6.json_11,Everything worked well though,POSITIVE,3
berlin-hotel-191437-review-6.json_12,and there was a good selection of bathroom products.,POSITIVE,3
berlin-hotel-191437-review-6.json_13,Staff were at all times exceptionally courteous and polite.,POSITIVE,3
berlin-hotel-191437-review-6.json_14,Breakfast was not included,NEGATIVE,3
berlin-hotel-191437-review-6.json_15,and at __‰_13 overpriced as was the bottle of water strategically placed in the room at __‰_4.50. All in all I have no real complaints about the hotel and would have no problems in recommending it.,POSITIVE,3
berlin-hotel-191437-review-6.json_16,If you are lucky enough to be awarded the hotel through priceline it really is a fantastic bargain.,POSITIVE,3
berlin-hotel-191437-review-7.json_0,My husband and I stayed at the Westin for three nights.,NEUTRAL,3
berlin-hotel-191437-review-7.json_1,We had booked a non-smoking room but were given a smoking room instead.,NEGATIVE,3
berlin-hotel-191437-review-7.json_2,"Our room was down a long corridor with three dead lightbulbs, which we pointed out but were not replaced during our stay.",NEGATIVE,3
berlin-hotel-191437-review-7.json_3,As soon as I arrived I went to wash my hands,NEUTRAL,3
berlin-hotel-191437-review-7.json_4,and I the head of the tap came off.,NEGATIVE,3
berlin-hotel-191437-review-7.json_5,The fridge door became unhinged as soon as I opened it.,NEGATIVE,3
berlin-hotel-191437-review-7.json_6,"This would have been funny were it not because we were on a rare break and, in addition, the room was tired, smelly, had a stained carpet and a stained armchair.",NEGATIVE,3
berlin-hotel-191437-review-7.json_7,The net curtains had not seen a washer in a long while.,NEGATIVE,3
berlin-hotel-191437-review-7.json_8,The sheets were not changed for three days,NEGATIVE,3
berlin-hotel-191437-review-7.json_9,and one the them had a suspicious rosy mark on it.,NEGATIVE,3
berlin-hotel-191437-review-7.json_10,"However, the worst thing was the level of service (or rather the complete lack of it).",NEGATIVE,3
berlin-hotel-191437-review-7.json_11,We were not given another room and had to wait until the next day for the tap and fridge to be fixed.,NEGATIVE,3
berlin-hotel-191437-review-7.json_12,I asked for the sheets to be changed three times,NEGATIVE,3
berlin-hotel-191437-review-7.json_13,"and I was told they would be,",NEUTRAL,3
berlin-hotel-191437-review-7.json_14,but it never happened.,NEGATIVE,3
berlin-hotel-191437-review-7.json_15,Reception staff were plain rude,NEGATIVE,3
berlin-hotel-191437-review-7.json_16,"and even the manager told me (I still can't believe I heard this) that they had given us a smoking room,",NEGATIVE,3
berlin-hotel-191437-review-7.json_17,even if I had asked for a NS one because I happen to be Spanish,NEUTRAL,3
berlin-hotel-191437-review-7.json_18,and most Spanish people smoke!,NEGATIVE,3
berlin-hotel-191437-review-7.json_19,We tried the pool to relax ouserselves,NEUTRAL,3
berlin-hotel-191437-review-7.json_20,but after waiting for 15 mins to get some towels we gave up (a single lady was managing the beauty centre and the whole pool area).,NEGATIVE,3
berlin-hotel-191437-review-7.json_21,"The following day we were lucky with the towels, but found the poolside furniture dirty,",NEGATIVE,3
berlin-hotel-191437-review-7.json_22,We were never given any apologies or signs of regret for the shortcomings we had to deal with.,NEGATIVE,3
berlin-hotel-191437-review-7.json_23,A frustrating and depressing experience.,NEGATIVE,3
berlin-hotel-191437-review-7.json_24,I had to pinch myself to believe it was actually happening.,NEGATIVE,3
berlin-hotel-191437-review-8.json_0,I stayed at the Westin in mid september after having stayed there in 2005.,NEUTRAL,3
berlin-hotel-191437-review-8.json_1,I have always like the location and was very impressed with the recent improvements.,POSITIVE,3
berlin-hotel-191437-review-8.json_2,The room was great with a modern updated decor.,POSITIVE,3
berlin-hotel-191437-review-8.json_3,"Most importantly, the staff were very helpful and friendly.",POSITIVE,3
berlin-hotel-191437-review-8.json_4,This had not been the case in 2005 when folks seemed cold...,NEGATIVE,3
berlin-hotel-191437-review-8.json_5,so I really highly recommend.,POSITIVE,1
berlin-hotel-191437-review-9.json_0,"Let's have a round of applause, please, for the Westin Grand, for taking discount bookings to a new low.",NEUTRAL,3
berlin-hotel-191437-review-9.json_1,"I have long suspected that hotels reserve the smallest room, the one with the worst view, or the one by the elevator, for guests who pay a discounted rate ...",NEUTRAL,3
berlin-hotel-191437-review-9.json_2,"but never before have I been offered a dirty, smelly room and then upcharged for a ""renovated"" (i.e. clean) room.",NEGATIVE,3
berlin-hotel-191437-review-9.json_3,"So keep this in mind if you choose to stay here: if, as you look for your room,",NEUTRAL,3
berlin-hotel-191437-review-9.json_4,"you come to the end of a regular-looking hotel corridor, pass through a lounge, and into a narrow, dark and musty corridor with doorways just about your height and barely wide enough to fit your carry-on luggage ... well,",NEUTRAL,3
berlin-hotel-191437-review-9.json_5,you have been given a discount special!,NEUTRAL,3
berlin-hotel-191437-review-9.json_6,"Turn around immediately and return to the front desk, where you will be charged an extra 30 Euros per night for a ""renovated"" room that, upon inspection, hasn't been renovated anytime in recent memory, but is at least cleaner and does not smell.",NEGATIVE,3
berlin-hotel-191437-review-9.json_7,"Our first room was very small, the upholstery and lampshades(!) were stained, the furniture desperately needed to be refinished,",NEGATIVE,3
berlin-hotel-191437-review-9.json_8,"and it had a very strong, musty odour (mould perhaps?) At the front desk we were told that because they were fully booked, they could only offer us another room in the same grade, or a ""renovated"" room for an extra 30 Euros per night.",NEUTRAL,3
berlin-hotel-191437-review-9.json_9,(Fully booked?,NEUTRAL,3
berlin-hotel-191437-review-9.json_10,But they could still find a better room for an additional fee?,NEUTRAL,3
berlin-hotel-191437-review-9.json_11,"I'm not sure that I follow that logic, but whatever.) After our overseas flight we really didn't feel like arguing, so we just paid the extra - no way to say now if the other room in the same grade would have been acceptable.",NEUTRAL,3
berlin-hotel-191437-review-9.json_12,"The second room, pictured here, was much better.",POSITIVE,3
berlin-hotel-191437-review-9.json_13,"It was larger, cleaner and updated (though the washroom was clearly not renovated, as I've noted in my pictures).",POSITIVE,3
berlin-hotel-191437-review-9.json_14,"I would have been perfectly happy if we had been offered this to begin with, and would have given the hotel a higher rating,",NEUTRAL,3
berlin-hotel-191437-review-9.json_15,but I consider our treatment unacceptable.,NEGATIVE,3
berlin-hotel-191437-review-9.json_16,"Having said that, I still ranked this hotel a 2 rather than a 1 because the breakfast buffet was fantastic, and the location was very convenient for sightseeing.",POSITIVE,3
berlin-hotel-191437-review-9.json_17,"The room service was also quite good, and the staff friendly and (for the most part) helpful.",POSITIVE,3
berlin-hotel-191438-review-1.json_0,I haven't stayed at too many nicer hotels.,NEUTRAL,3
berlin-hotel-191438-review-1.json_1,Nor would I generally spend over 300 Euros for a hotel (thankfully my Mom was paying for this stay).,NEUTRAL,3
berlin-hotel-191438-review-1.json_2,"At the risk of sounding like a line from ""Cabaret,"" everything about this hotel is beautiful.",POSITIVE,3
berlin-hotel-191438-review-1.json_3,The lobby is beautiful.,POSITIVE,3
berlin-hotel-191438-review-1.json_4,The restaurants are beautiful.,POSITIVE,3
berlin-hotel-191438-review-1.json_5,The rooms are beautiful.,POSITIVE,3
berlin-hotel-191438-review-1.json_6,The pool and gym are are really beautiful.,POSITIVE,3
berlin-hotel-191438-review-1.json_7,Even the breakfast is a feast for the eyes (as well as the stomach).,POSITIVE,3
berlin-hotel-191438-review-1.json_8,We ate at both restaurants.,NEUTRAL,3
berlin-hotel-191438-review-1.json_9,"The Trader Vic's puts our Trader Vic's here in Emeryville to shame, both with respect to decor and food quality.",NEUTRAL,3
berlin-hotel-191438-review-1.json_10,"The German restaurant, Mark Brandenburg, simply had the best German food I've ever had (and I've been to Germany about 8-9 times).",POSITIVE,3
berlin-hotel-191438-review-1.json_11,One needs to swipe ones room cards in order to access the floor rooms.,NEUTRAL,3
berlin-hotel-191438-review-1.json_12,The pool/gym area is open 24 hours/day.,POSITIVE,3
berlin-hotel-191438-review-1.json_13,"As a Gold HHonors member, we received an upgraded room, which was very quiet, comfortable, and large, but had no view (windows open to an inner courtyard).",POSITIVE,3
berlin-hotel-191438-review-1.json_14,"My complaints about the hotel: (1) Charging 22 Euros/day for lousy (off/on) internet service is a bit outrageous given the very high room charges, (2) Temperature difficult to adjust in the room (no thermostat),",NEGATIVE,3
berlin-hotel-191438-review-1.json_15,"and we couldn't get it quite cool enough for comfort, (3) Rather thin towels for a luxury hotel, (4) Needless step to the beds; great for tripping on (especially for an older person such as my mother).",NEGATIVE,3
berlin-hotel-191438-review-1.json_16,"So a very nice hotel, albeit not a great value.",POSITIVE,3
berlin-hotel-191438-review-1.json_17,I would go here if money were of no object (and not otherwise).,NEUTRAL,3
berlin-hotel-191438-review-10.json_0,"We stayed at Hilton Berlin in early June, 2006.",NEUTRAL,3
berlin-hotel-191438-review-10.json_1,"We are Diamond HHonor memebers,",NEUTRAL,3
berlin-hotel-191438-review-10.json_2,so were upgraded to executive room on the executive floor.,POSITIVE,3
berlin-hotel-191438-review-10.json_3,"The room is average looking, with motel style bedspread and decrative pillows.",NEGATIVE,3
berlin-hotel-191438-review-10.json_4,"underneath the bedspread, there are 2 twin comforters, which is wierd for a queen room.",NEUTRAL,3
berlin-hotel-191438-review-10.json_5,"Bathroom is average looking too, with mold smell.",NEGATIVE,3
berlin-hotel-191438-review-10.json_6,concierge not helpful and very unfriendly.,NEGATIVE,3
berlin-hotel-191438-review-10.json_7,executive floor representitives are cold too.,NEGATIVE,3
berlin-hotel-191438-review-10.json_8,"we stayed at many hiltons worldwide,",NEUTRAL,3
berlin-hotel-191438-review-10.json_9,"we feel this is a below average hilton, especially for it's service.",NEGATIVE,3
berlin-hotel-191438-review-10.json_10,we defintely will try other hotels when we return to berlin next time.,NEGATIVE,3
berlin-hotel-191438-review-11.json_0,Hilton - stay on executive floor (great lounge) get a room overlooking the Gendarmenmarkt (beautiful day and night).,POSITIVE,1
berlin-hotel-191438-review-11.json_1,They also have a nice pool and spa,POSITIVE,3
berlin-hotel-191438-review-11.json_2,"but the children at all hours in the pool will drive you to the nudist spa area, which is pretty nice and child free.",POSITIVE,3
berlin-hotel-191438-review-11.json_3,There are several good restaurants near by.,POSITIVE,3
berlin-hotel-191438-review-11.json_4,We loved the eastern sector location with it's delightful walking areas and proximity to museum island and gorgeous neo-classical architecture.,POSITIVE,3
berlin-hotel-191438-review-11.json_5,The Potsdammer Platz is very times square with it's glass and steel highrises and heavy traffic.,NEUTRAL,3
berlin-hotel-191438-review-11.json_6,The rooms are very comfortable - typical Hilton decor - nice sheets and good showers.,POSITIVE,3
berlin-hotel-191438-review-11.json_7,The concierge was very helpful with local restaurants.,POSITIVE,3
berlin-hotel-191438-review-11.json_8,"The lounge had a great breakfast and offered drinks through the day including wine, etc. at evenings with appetizers.",POSITIVE,3
